Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0562188171504179,-0.389575922334277,0.502013556635113,6.22149971851946,0.343974821609911,0.731206494979248,0.899651970262426,-8.75756855945204
MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,TreatmentGroupGrp1...TreatmentGroupGrp2,0.147125118277745,-0.109513575445892,0.403763812001382,6.09627711763908,0.619646011706739,0.53616009280315,0.748871452057891,-8.62082055516628
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.149008827278318,-0.132721765032375,0.430739419589011,6.0737893734296,1.12908771864522,0.260144174991378,0.449513831786573,-8.17511846148748
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.219952467964776,-0.573630450684262,0.133725514754711,6.02403625384139,-1.2443580135798,0.214743189459615,0.386702295195476,-8.04210602536956
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.110466464971767,-0.296006689803687,0.0750737598601524,6.01955971153317,-0.586263389179622,0.558322841920412,0.772935893085696,-8.64100781794883
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0574905627802931,-0.656894999356075,0.541913873795489,5.99845755156872,-0.432955936091977,0.665489466039024,0.860467810284296,-8.71938645386534
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.107477996497371,-0.10472067282692,0.319676665821662,5.99625357387862,0.794277115949614,0.427927448143066,0.641549922255953,-8.49710174552247
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0819221406420354,-0.484270401439501,0.648114682723572,5.89567028878471,0.407858475752887,0.683791541786149,0.873320719129049,-8.7299765104218
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,TreatmentGroupGrp1...TreatmentGroupGrp2,0.254176798923872,-0.186072951492396,0.69442654934014,5.88369056150664,1.80032039244916,0.0732330255777932,0.169554295672723,-7.20143309652842
MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0401794310641357,-0.569883557098914,0.650242419227186,5.82781529747214,0.235576226385218,0.81399024539343,0.957429517261429,-8.78562425733426
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.209098700820145,-0.557604628179245,0.139407226538955,5.79714833267439,-1.16544592008235,0.245155670464645,0.428393839642026,-8.13347724125361
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.03385547105231,-0.352494692156654,0.284783750052034,5.76931952670366,-0.251049584268257,0.802020334848537,0.950999649760786,-8.78184341157146
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0910021675322445,-0.145100052653765,0.327104387718254,5.7618296918608,0.660620054367804,0.509580765962374,0.724943489596465,-8.5909623231614
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0525661370031285,-0.315022197747256,0.209889923740999,5.74353113569409,-0.3660845498183,0.714669143833878,0.892222548440728,-8.74620340216026
MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.105734233251123,-0.37037656928299,0.158908102780744,5.73688654122344,-0.761796747457948,0.447032839578806,0.664890615829237,-8.5224143168153
MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0651814354713895,-0.0791649333458364,0.209527804288615,5.6971185304319,0.348663851517375,0.727693025810938,0.899651970262426,-8.74525844378731
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0923790694528934,-0.182558899412422,0.367317038318209,5.640576498296,0.704759758180235,0.481737730643241,0.697931492031331,-8.56432052841747
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.166068414627545,-0.364832010538796,0.0326951812837059,5.57814411445441,-1.2263952049919,0.221418224000564,0.396444058210533,-8.0607506998379
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0927068413797505,-0.113209032660969,0.29862271542047,5.57123992756788,0.702035952262792,0.483431211249931,0.6991159054999,-8.56624061192048
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.142283546943699,-0.407057222336334,0.122490128448935,5.56321665281014,-1.0394055642299,0.29980695863192,0.499423101223485,-8.27225339179322
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,TreatmentGroupGrp1...TreatmentGroupGrp2,0.125968712000292,-0.196206427661337,0.448143851661921,5.50975266128243,0.704565332910909,0.481869721625887,0.697931492031331,-8.55725331526453
MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.284787801340681,-0.893771143118911,0.32419554043755,5.48409100012276,-1.32131627565572,0.187821630019933,0.350302246465747,-7.94370179851396
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.176318635090114,-0.551377694556713,0.198740424376485,5.45159806848801,-1.31324516822342,0.190521387314984,0.351846962821385,-7.95429480280928
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0446310376034145,-0.0885959410037596,-0.000666134203069289,5.4481694825392,-0.3146299543576,0.753355330646387,0.913747110719489,-8.76022695489229
MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.109824059573286,-0.18278352412689,-0.0368645950196813,5.38084351595082,-0.684538842366101,0.494386943302436,0.708940010681938,-8.57839831194311
MEG_7163|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0999323728244583,-0.229229004933483,0.0293642592845665,5.32444510778944,-0.644475296361957,0.519968000630232,0.731691497892841,-8.60508535646197
MEG_7237|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.264777349069545,-0.404343041646085,-0.125211656493006,5.31708624099228,-1.31775406083578,0.189016397860317,0.350967689950478,-7.94490020269376
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0227675602303208,-0.286996909659179,0.332532030119821,5.28193836857154,0.168748337372036,0.866156414379926,0.982131519321026,-8.79919278461437
MEG_7235|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.2420255133988,-0.466549211735961,-0.0175018150616387,5.2650058388957,-1.30075320433067,0.194763174183445,0.358975262220467,-7.96707889251397
MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.05572025951352,-0.0774926357290624,0.188933154756102,5.25738736468864,0.407877795832997,0.683777378886518,0.873320719129049,-8.729968566778
MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.194741592023103,-0.224739689827756,-0.164743494218451,5.19926795670996,-1.18708060653459,0.236544704227699,0.417170772934404,-8.1008807542047
MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.126545596443094,-0.27286680631379,0.0197756134276014,5.19771309847523,-0.844459444310733,0.399370135379448,0.608440724889272,-8.45592911070936
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0811300353758551,-0.0851285072853538,0.247388578037064,5.15071684942563,0.48509039209964,0.628115991735361,0.832763092004569,-8.69537131323033
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.328842922302303,-0.347598123747843,-0.310087720856763,5.11033374319859,-1.03867679218628,0.300185161905605,0.499423101223485,-8.25165142359107
MEG_1011|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.196077686899881,-0.476150279239284,0.0839949054395228,5.10833669526523,-0.926720683804382,0.355126436330076,0.566775094921527,-8.38650993734454
MEG_7234|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.27467574930628,-0.495844885678541,-0.05350661293402,5.07216590971039,-1.48688376925724,0.138576067150274,0.274234743413174,-7.69797586575163
MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,TreatmentGroupGrp1...TreatmentGroupGrp2,0.217633974095362,0.03431334135715,0.400954606833574,5.06881389432569,1.03423370235868,0.302206442136004,0.50189762474884,-8.28110093746566
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0779376952742314,-0.437196554225811,0.281321163677348,5.02458581415321,-0.427092337461918,0.66974595023565,0.864781858820757,-8.7254024306878
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.174050206972335,0.0708597845611702,0.277240629383499,5.023034815186,0.563495073369157,0.573714002537982,0.784994413952988,-8.63646607301408
MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.027735533083785,-0.179354711702515,0.234825777870084,5.01070305587663,0.180640822572631,0.856823071969874,0.97389805036479,-8.797106130602
MEG_1038|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.233209803034574,-0.25442186713032,-0.211997738938829,5.0051144201184,-1.3191234753461,0.188559034671938,0.350967689950478,-7.94310129593817
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0356735729264361,-0.341677580005647,0.270330434152774,4.99902615283416,-0.159737998181676,0.873241157758677,0.986594577275429,-8.79349305142111
MEG_7169|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.155929467843499,-0.253045645534432,-0.0588132901525665,4.97397464850322,-0.999522268104937,0.318693256887243,0.523726680898616,-8.30933369468663
MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.203507504670482,-0.266139762199603,-0.140875247141361,4.96774105745012,-1.51107099038509,0.132268055423434,0.266235486291281,-7.6728272732254
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.414723349810821,-0.451886799166565,-0.377559900455076,4.9654786210935,-1.34046412020532,0.181607899107696,0.34279402642818,-7.89721195291021
MEG_7236|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.250755515375449,-0.622532328225001,0.121021297474104,4.94505718996079,-1.52433555733923,0.128930985732347,0.261760532588349,-7.64927111033684
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.228501669628415,-0.326070249984803,-0.130933089272026,4.94271259512189,-1.69257268612794,0.0920073773934193,0.201601246503063,-7.38776985898621
MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.139289617056792,0.132402655427502,0.146176578686082,4.94118116238467,0.925552983653488,0.355741814897554,0.566775094921527,-8.38054068060988
MEG_1679|Drugs|MLS|23S_rRNA_methyltransferases|CFR,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.343528551248242,-0.579176544067396,-0.107880558429087,4.93103713799211,-2.36595770537429,0.018903349111708,0.0787147546911584,-6.03178756026388
MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0537242519752059,-0.459757046935496,0.567205550885908,4.90051518341427,0.403192169302025,0.687215531413598,0.875315175513254,-8.73187586476369
MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.318375322571418,-0.497829410145075,-0.138921234997761,4.8938217490159,-1.53733438508591,0.125718319698812,0.256345380730766,-7.62950406867938
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.136627483296403,-0.169107087725421,-0.104147878867384,4.87440454133084,-0.74818666207613,0.45518154055946,0.671696464875813,-8.53270864607329
MEG_7167|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.284222915388262,-0.455868831868268,-0.112576998908256,4.85772584075723,-1.36277227080287,0.174415344101146,0.33188344828963,-7.88480260004206
MEG_368|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.246279836130141,-0.419512949953742,-0.0730467223065396,4.80425828596664,-1.15342111630164,0.250043789975152,0.436068947266499,-8.14739474325969
MEG_7209|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.223042451048201,-0.84726789354253,0.401182991446128,4.80183941677801,-1.02231256027058,0.30782172392343,0.509423275507084,-8.27916320687047
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.227934705900526,-0.0351082008079331,0.490977612608985,4.79055794488553,1.64846700934666,0.100739514358553,0.216693692212905,-7.46081831335322
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0518408937628108,-0.309126765925725,0.412808553451347,4.69652985601314,0.354232513921641,0.723518745291311,0.899613254727291,-8.75048869919838
MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.218557073524861,-0.665823635260183,0.228709488210461,4.61122860960886,-1.45673518000507,0.146684598243445,0.287857040394235,-7.74942857568934
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.458626726800878,-0.471259326810209,-0.445994126791547,4.61020605463115,-1.50850813822794,0.132957378549306,0.26648173952313,-7.66624389338823
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.140832220067558,-0.281007383916582,0.562671824051697,4.57126844786623,0.993211816756746,0.321745528179085,0.526900342314182,-8.31918287224438
MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.122924450716009,-0.490488590726688,0.24463968929467,4.49666603202315,-0.576651026388075,0.56479638394608,0.778458359104568,-8.63942721212315
MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.147467903926058,-0.260153404897917,-0.0347824029541992,4.46705746380084,-1.09824138866383,0.273440993311537,0.463961252189251,-8.1793732544246
MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0304290745984312,0.0235307442666859,0.0373274049301766,4.4544317968794,0.205672598683894,0.837245163065955,0.966093825765889,-8.79225007067513
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.522184054036304,0.237097090964144,0.807271017108463,4.44778876946044,1.49267637403448,0.137023387102884,0.272629749414326,-7.69698448549251
MEG_7208|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.400840523736287,-0.964245491755968,0.162564444283394,4.4354478030429,-1.90341113116316,0.058460796639788,0.144368301630338,-6.96583846670579
MEG_1680|Drugs|MLS|23S_rRNA_methyltransferases|CFR,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.153644440916086,-0.319207017785519,0.0119181359533474,4.42873813655779,-0.921035255404887,0.358095020806422,0.569558916341856,-8.38107509714246
MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0514642715492721,-0.16254471827216,0.0596161751736155,4.25210511098185,-0.366035497690509,0.714707439926211,0.892222548440728,-8.74266221085295
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.686025169617606,-0.699467337056414,-0.672583002178798,4.174133233704,-2.38974604880643,0.0178211955973832,0.0769717615791131,-5.93058665322831
MEG_3621|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUP,TreatmentGroupGrp1...TreatmentGroupGrp2,0.477429120513845,0.238078929967093,0.716779311060598,4.14324357638957,1.75337609221254,0.080977390507659,0.180376177908056,-7.28397278081765
MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0936032959376636,0.0254680071913396,0.161738584683988,4.06360073354616,0.736062906481925,0.46251463884923,0.677202119187347,-8.53816102253637
MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0838231942634362,-0.117716196474463,-0.0499301920524089,4.03402983563895,-0.605771636945647,0.545327536710558,0.7582956871419,-8.61842841249982
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0380053517278962,-0.155919488207076,0.231930191662868,4.00191247700504,0.283018754052972,0.777440209376807,0.933363519747799,-8.77327084524786
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,TreatmentGroupGrp1...TreatmentGroupGrp2,0.038043512666095,-0.0103745598250834,0.0864615851572733,3.99317490497251,0.255228154518031,0.798796934973395,0.950467239082267,-8.7772231898223
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.049769102860207,-0.181629908388644,0.0820917026682301,3.98338865416118,-0.348312045205196,0.727956800743783,0.899651970262426,-8.7453819111539
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0595247518033051,-0.317657828257161,0.436707331863771,3.97360318998631,0.396028188148543,0.692486720995096,0.878458188576774,-8.73119079452885
MEG_7206|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.291335670937307,-0.340885522722503,-0.24178581915211,3.96534678997278,-2.31713302203548,0.021479980966526,0.0789830302896357,-6.13638585855128
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.803723858179184,-0.988765602509965,-0.618682113848403,3.95132073121627,-3.34621643252775,0.000970631421875007,0.00552965779734852,-3.33442235761864
MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.371009878773322,-0.587120815496279,-0.154898942050365,3.8606145711571,-1.65624115878175,0.0991678094773817,0.214293657261468,-7.44109998247647
MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,TreatmentGroupGrp1...TreatmentGroupGrp2,0.123476943015894,-0.0312239911254433,0.278177877157231,3.85232045073042,0.938672115317594,0.349067460484285,0.561855158998678,-8.3180252228077
MEG_7174|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.302871705583876,-0.525802602289569,-0.0799408088781828,3.84176263593915,-1.97354746421534,0.0498186278364309,0.126737823040635,-6.84568016319598
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0251431631031274,-0.04834640721447,0.0986327334207247,3.70346983918756,0.20503977632269,0.837741767703949,0.966093825765889,-8.7814725808018
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.097535244213713,-0.352133185018589,0.157062696591163,3.52197485498815,-0.690827945711277,0.490526276789163,0.707200460401553,-8.50974435862171
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.689065027758523,-1.0174804195413,-0.360649635975747,3.50407198247651,-3.00260015804189,0.00299867945013289,0.0152365334222969,-4.38260343049122
MEG_1014|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0635292074541218,-0.303307085046651,0.430365499954894,3.43866018511639,0.444259761240649,0.65731055585253,0.854312342949974,-8.71441174620298
MEG_6969|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.258014884497421,-0.526573773380641,0.0105440043857989,3.43281859000262,-1.90321022256015,0.0585998113114976,0.144368301630338,-6.92205299338751
MEG_2842|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.40835264152299,-0.0313340516932817,0.848039334739261,3.40122010891015,1.90112620947057,0.0586688204497755,0.144368301630338,-7.00674051217899
MEG_1013|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.161601300780177,-0.578678350070905,0.255475748510551,3.32105691216211,-0.868426659262695,0.386153117648051,0.596032726747402,-8.43185348866868
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.319404326536735,-0.639833643071169,0.00102498999769851,3.27759162106964,-1.80751486426494,0.0721351245965398,0.168255625609795,-7.17438250550147
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0480395218415754,-0.246280102866348,0.150201059183197,3.25865517992659,-0.321593745878043,0.748079158574244,0.912055005265615,-8.76156464632499
